TARGET_START,TARGET_STOP,SOURCE_START,SOURCE_STOP
1,146,146,6,158,159,FALSE
1,146,146,8,520,523,FALSE
1,146,146,8,585,588,FALSE
1,146,146,12,383,386,FALSE
1,146,146,11,741,744,FALSE
1,146,146,11,876,878,FALSE
1,146,146,12,669,671,FALSE
1,146,146,1,677,679,FALSE
1,146,146,7,812,817,FALSE
1,146,146,5,662,663,FALSE
1,146,146,5,693,695,FALSE
1,146,146,9,551,555,FALSE
1,146,146,12,604,607,FALSE
1,146,146,10,803,808,FALSE
1,146,146,3,306,308,FALSE
1,146,146,4,203,205,FALSE
1,146,146,4,279,280,FALSE
1,146,146,9,477,480,FALSE
1,146,146,10,680,684,FALSE
1,146,146,12,742,745,FALSE
1,146,146,4,133,135,FALSE
1,146,146,11,599,601,FALSE
1,146,146,1,195,197,FALSE
1,146,146,3,344,348,FALSE
1,146,146,4,447,448,FALSE
1,146,146,6,102,103,FALSE
1,146,146,8,463,464,FALSE
1,146,146,8,530,531,FALSE
1,146,146,10,584,585,FALSE
1,146,146,12,723,724,FALSE
1,146,146,12,901,902,FALSE
1,146,146,11,677,682,FALSE
1,146,146,12,749,751,FALSE
1,155,155,5,276,279,FALSE
1,146,146,2,97,99,FALSE
1,146,146,2,761,763,FALSE
1,226,226,11,127,129,FALSE
1,146,146,9,69,72,FALSE
1,146,146,9,735,737,FALSE
1,146,146,10,786,788,FALSE
1,146,146,12,948,951,FALSE
1,231,231,9,69,72,FALSE
1,43,43,12,176,180,FALSE
1,146,146,6,89,90,FALSE
1,146,146,11,403,405,FALSE
1,146,146,12,542,545,FALSE
1,146,146,6,515,518,FALSE
1,146,146,8,110,112,FALSE
1,146,146,2,223,224,FALSE
1,146,146,2,526,529,FALSE
1,146,146,11,751,755,FALSE
1,146,146,12,4,8,FALSE
1,146,146,12,760,762,FALSE
1,146,146,2,259,264,FALSE
1,146,146,1,294,296,FALSE
1,146,146,5,35,39,FALSE
1,146,146,9,668,671,FALSE
1,146,146,2,413,415,FALSE
1,146,146,3,342,343,FALSE
1,146,146,5,370,374,FALSE
1,146,146,9,154,155,FALSE
1,146,146,12,438,440,FALSE
1,146,146,5,67,70,FALSE
1,146,146,2,598,600,FALSE
1,146,146,4,261,264,FALSE
1,146,146,7,736,743,FALSE
1,146,146,9,431,432,FALSE
1,72,72,5,804,811,FALSE
1,146,146,11,766,767,FALSE
1,146,146,12,260,263,FALSE
1,146,146,5,738,739,FALSE
1,146,146,12,406,407,FALSE
1,146,146,5,570,572,FALSE
1,146,146,7,107,111,FALSE
1,146,146,9,310,312,FALSE
1,146,146,9,683,686,FALSE
1,226,226,5,353,356,FALSE
1,226,226,6,95,96,FALSE
1,146,146,1,97,101,FALSE
1,146,146,7,723,730,FALSE
1,146,146,8,314,318,FALSE
1,146,146,8,364,365,FALSE
1,146,146,9,61,64,FALSE
1,146,146,9,792,796,FALSE
1,146,146,11,552,555,FALSE
1,146,146,12,614,619,FALSE
1,146,146,3,682,683,FALSE
1,146,146,5,667,669,FALSE
1,146,146,8,342,344,FALSE
1,146,146,10,308,309,FALSE
1,146,146,10,897,898,FALSE
1,146,146,11,518,519,FALSE
1,146,146,11,612,615,FALSE
1,146,146,11,869,871,FALSE
1,146,146,12,661,662,FALSE
1,146,146,12,783,785,FALSE
1,146,146,12,788,790,FALSE
1,307,307,1,76,77,FALSE
1,307,307,1,229,233,FALSE
1,307,307,1,407,408,FALSE
1,307,307,1,516,518,FALSE
1,307,307,1,603,605,FALSE
1,307,307,1,745,746,FALSE
1,307,307,2,70,72,FALSE
1,307,307,2,100,101,FALSE
1,307,307,2,595,595,FALSE
1,307,307,2,745,746,FALSE
1,307,307,2,776,777,FALSE
1,307,307,3,41,41,FALSE
1,307,307,3,56,57,FALSE
1,307,307,3,339,339,FALSE
1,307,307,3,480,481,FALSE
1,307,307,4,43,44,FALSE
1,307,307,4,65,66,FALSE
1,307,307,4,235,236,FALSE
1,307,307,4,271,271,FALSE
1,307,307,4,283,283,FALSE
1,307,307,4,311,314,FALSE
1,307,307,4,314,319,FALSE
1,307,307,4,325,325,FALSE
1,307,307,4,368,368,FALSE
1,307,307,4,382,384,FALSE
1,307,307,4,412,412,FALSE
1,307,307,4,413,415,FALSE
1,307,307,4,534,534,FALSE
1,307,307,4,543,546,FALSE
1,307,307,4,595,595,FALSE
1,307,307,4,677,677,FALSE
1,307,307,5,5,7,FALSE
1,307,307,5,410,411,FALSE
1,307,307,5,687,690,FALSE
1,307,307,5,850,851,FALSE
1,307,307,6,122,123,FALSE
1,307,307,6,317,318,FALSE
1,307,307,6,388,389,FALSE
1,307,307,6,528,528,FALSE
1,307,307,6,601,601,FALSE
1,307,307,6,694,694,FALSE
1,307,307,7,195,197,FALSE
1,307,307,7,302,303,FALSE
1,307,307,7,365,366,FALSE
1,307,307,8,15,17,FALSE
1,307,307,8,395,395,FALSE
1,307,307,8,483,484,FALSE
1,307,307,9,12,12,FALSE
1,307,307,9,94,94,FALSE
1,307,307,9,190,191,FALSE
1,307,307,9,226,228,FALSE
1,307,307,9,399,399,FALSE
1,307,307,10,19,19,FALSE
1,307,307,10,36,38,FALSE
1,307,307,10,55,58,FALSE
1,307,307,10,63,64,FALSE
1,307,307,10,77,78,FALSE
1,307,307,10,79,80,FALSE
1,307,307,10,87,87,FALSE
1,307,307,10,611,612,FALSE
1,307,307,10,628,629,FALSE
1,307,307,10,672,672,FALSE
1,307,307,10,675,675,FALSE
1,307,307,10,825,826,FALSE
1,307,307,10,878,879,FALSE
1,307,307,10,900,900,FALSE
1,307,307,11,175,175,FALSE
1,307,307,11,344,345,FALSE
1,307,307,11,360,361,FALSE
1,307,307,11,373,375,FALSE
1,307,307,11,386,387,FALSE
1,307,307,11,389,389,FALSE
1,307,307,11,705,706,FALSE
1,307,307,12,40,41,FALSE
1,307,307,12,425,425,FALSE
1,307,307,12,486,486,FALSE
1,307,307,12,620,620,FALSE
1,307,307,12,637,637,FALSE
1,307,307,12,793,793,FALSE
1,307,307,12,796,796,FALSE
1,307,307,12,797,798,FALSE
1,307,307,12,872,872,FALSE
1,307,307,12,873,873,FALSE
1,307,307,12,889,889,FALSE
